Category,Entity,Question,Answer
field_hockey,Ronald_Brouwer (1),Difference if number of years between Ronald_Brouwer (1) first medal and last medal?,9
field_hockey,Rani_Rampal,Difference if number of years between Rani_Rampal first medal and last medal?,6
field_hockey,David_Alegre,Difference if number of years between David_Alegre first medal and last medal?,8
field_hockey,Graham_Reid_(field_hockey),Difference if number of years between Graham_Reid_(field_hockey) first medal and last medal?,9
field_hockey,Ronald_Brouwer,Difference if number of years between Ronald_Brouwer first medal and last medal?,9
field_hockey,Carla_Rebecchi,Difference if number of years between Carla_Rebecchi first medal and last medal?,16
field_hockey,Prabhjot_Singh_(field_hockey) (1),Difference if number of years between Prabhjot_Singh_(field_hockey) (1) first medal and last medal?,10
field_hockey,Gulraiz_Akhtar (1),Difference if number of years between Gulraiz_Akhtar (1) first medal and last medal?,3
field_hockey,S._K._Uthappa,Difference if number of years between S._K._Uthappa first medal and last medal?,2
field_hockey,Marsha_Cox,Difference if number of years between Marsha_Cox first medal and last medal?,9
field_hockey,Khadangbam_Kothajit_Singh,Difference if number of years between Khadangbam_Kothajit_Singh first medal and last medal?,7
field_hockey,Kelsey_Smith (1),Difference if number of years between Kelsey_Smith (1) first medal and last medal?,2
field_hockey,Alex_Danson,Difference if number of years between Alex_Danson first medal and last medal?,15
field_hockey,Khadangbam_Kothajit_Singh (1),Difference if number of years between Khadangbam_Kothajit_Singh (1) first medal and last medal?,7
field_hockey,Jacob_Whetton (1),Difference if number of years between Jacob_Whetton (1) first medal and last medal?,14
field_hockey,Barry_Middleton (1),Difference if number of years between Barry_Middleton (1) first medal and last medal?,2
field_hockey,Lucas_Vila,Difference if number of years between Lucas_Vila first medal and last medal?,18
field_hockey,Ric_Charlesworth (1),Difference if number of years between Ric_Charlesworth (1) first medal and last medal?,11
field_hockey,Ric_Charlesworth,Difference if number of years between Ric_Charlesworth first medal and last medal?,11
field_hockey,Anne_Panter (1),Difference if number of years between Anne_Panter (1) first medal and last medal?,10
field_hockey,Gulraiz_Akhtar,Difference if number of years between Gulraiz_Akhtar first medal and last medal?,3
field_hockey,Phil_Burrows_(field_hockey),Which year did Phil_Burrows_(field_hockey) won the first bronze medal?,2010
field_hockey,Rachael_Lynch (1),Which year did Rachael_Lynch (1) won the first silver medal?,2009
field_hockey,Christopher_Zeller (1),Which year did Christopher_Zeller (1) won the first gold medal?,2003
field_hockey,Alex_Danson (1),Which year did Alex_Danson (1) won the first gold medal?,2002
field_hockey,M._M._Somaya,Which year did M._M._Somaya won the first gold medal?,1980
field_hockey,Rachael_Lynch,Which year did Rachael_Lynch won the first gold medal?,2010
field_hockey,Georgia_Nanscawen,Which year did Georgia_Nanscawen won the first gold medal?,2014
field_hockey,Sergi_Enrique,Which year did Sergi_Enrique won the first gold medal?,2004
field_hockey,Jang_Jong-hyun (1),Which year did Jang_Jong-hyun (1) won the first bronze medal?,2014
field_hockey,Rosario_Luchetti (1),Which year did Rosario_Luchetti (1) won the first gold medal?,2007
field_hockey,Nadine_Ernsting-Krienke (1),Which year did Nadine_Ernsting-Krienke (1) won the first gold medal?,2003
field_hockey,Phil_Burrows_(field_hockey) (1),Which year did Phil_Burrows_(field_hockey) (1) won the first bronze medal?,2010
field_hockey,Luciana_Aymar,Which year did Luciana_Aymar won the first gold medal?,1999
field_hockey,Tsoanelo_Pholo (1),Which year did Tsoanelo_Pholo (1) won the first silver medal?,2005
field_hockey,Ronald_Brouwer,Which year did Ronald_Brouwer won the first bronze medal?,2002
field_hockey,M._M._Somaya,Which year did M._M._Somaya won the first bronze medal?,1982
field_hockey,Carla_Rebecchi (1),Which year did Carla_Rebecchi (1) won the first silver medal?,2007
field_hockey,Robert_van_der_Horst (1),Which year did Robert_van_der_Horst (1) won the first bronze medal?,2007
field_hockey,Jacob_Whetton (1),Which year did Jacob_Whetton (1) won the first silver medal?,2020
field_hockey,Andrew_Charter (1),Which year did Andrew_Charter (1) won the first gold medal?,2011
field_hockey,Simon_Mantell,Which year did Simon_Mantell won the first silver medal?,2010
field_hockey,Barry_Middleton,Which year did Barry_Middleton won the first bronze medal?,2017
field_hockey,Luciana_Aymar (1),Which year did Luciana_Aymar (1) won the first bronze medal?,1997
field_hockey,Sergi_Enrique,Which year did Sergi_Enrique won the first bronze medal?,2006
field_hockey,Rosario_Luchetti (1),Which year did Rosario_Luchetti (1) won the first silver medal?,2007
field_hockey,Alex_Danson (1),Which year did Alex_Danson (1) won the first bronze medal?,2005
field_hockey,M._M._Somaya,Which year did M._M._Somaya won the first silver medal?,1982
field_hockey,Rosario_Luchetti (1),Which year did Rosario_Luchetti (1) won the first bronze medal?,2006
field_hockey,Kumar_Subramaniam (1),Which year did Kumar_Subramaniam (1) won the first gold medal?,1999
field_hockey,Jorge_Querejeta (1),Which year did Jorge_Querejeta (1) won the first gold medal?,1995
field_hockey,Matthew_Swann,Which year did Matthew_Swann won the first medal?,2009
field_hockey,Nick_Wilson_(field_hockey),Which year did Nick_Wilson_(field_hockey) won the first medal?,2010
field_hockey,Robert_van_der_Horst (1),Which year did Robert_van_der_Horst (1) won the first medal?,2004
field_hockey,Mariana_Rossi,Which year did Mariana_Rossi won the first medal?,2008
field_hockey,David_Alegre,Which year did David_Alegre won the first medal?,2004
field_hockey,Lee_Nam-yong,Which year did Lee_Nam-yong won the first medal?,2002
field_hockey,Rashid_Mehmood,Which year did Rashid_Mehmood won the first medal?,2011
field_hockey,Luciana_Aymar (1),Which year did Luciana_Aymar (1) won the first medal?,1997
field_hockey,Helen_Morgan_(field_hockey),Which year did Helen_Morgan_(field_hockey) won the first medal?,1992
field_hockey,Lauren_Crandall,Which year did Lauren_Crandall won the first medal?,2011
field_hockey,Anne_Panter,Which year did Anne_Panter won the first medal?,2003
field_hockey,Barry_Middleton (1),Which year did Barry_Middleton (1) won the first medal?,2017
field_hockey,Carla_Rebecchi,Which year did Carla_Rebecchi won the first medal?,2004
field_hockey,Emily_Chalker,Which year did Emily_Chalker won the first medal?,2014
field_hockey,Ronald_Brouwer (1),Which year did Ronald_Brouwer (1) won the first medal?,2002
field_hockey,Prabhjot_Singh_(field_hockey),Which year did Prabhjot_Singh_(field_hockey) won the first medal?,2001
field_hockey,Phil_Burrows_(field_hockey) (1),Which year did Phil_Burrows_(field_hockey) (1) won the first medal?,2002
field_hockey,Shahbaz_Ahmed (1),Which year did Shahbaz_Ahmed (1) won the first medal?,1992
field_hockey,Lee_Nam-yong (1),Which year did Lee_Nam-yong (1) won the first medal?,2002
field_hockey,Gulraiz_Akhtar (1),Which year did Gulraiz_Akhtar (1) won the first medal?,1968
field_hockey,Sergi_Enrique (1),Which year did Sergi_Enrique (1) won the first medal?,2004
field_hockey,S._K (1)._Uthappa,Which year did S._K (1)._Uthappa won the first medal?,2016
field_hockey,Khadangbam_Kothajit_Singh (1),Which year did Khadangbam_Kothajit_Singh (1) won the first medal?,2012
field_hockey,Matthew_Swann (1),Which year did Matthew_Swann (1) won the first medal?,2009
field_hockey,Helen_Morgan_(field_hockey) (1),Which year did Helen_Morgan_(field_hockey) (1) won the first medal?,1992
field_hockey,Pedro_Ibarra,Which year did Pedro_Ibarra won the first medal?,2005
field_hockey,Nadine_Ernsting-Krienke,Which year did Nadine_Ernsting-Krienke won the first medal?,1991
field_hockey,Scott_Tupper (1),Which year did Scott_Tupper (1) won the first medal?,2007
field_hockey,Eva_de_Goede (1),Which year did Eva_de_Goede (1) won the first medal?,2006
field_hockey,Jaap_Stockmann,Which year did Jaap_Stockmann won the first medal?,2007
field_hockey,Carla_Rebecchi (1),Did Carla_Rebecchi (1) won 9 gold medals? (True/False),True
field_hockey,Lucas_Vila (1),Did Lucas_Vila (1) won 3 gold medals? (True/False),False
field_hockey,Jacob_Whetton (1),Did Jacob_Whetton (1) won 1 bronze medals? (True/False),False
field_hockey,M._M (1)._Somaya,Did M._M (1)._Somaya won 1 silver medals? (True/False),True
field_hockey,Lee_Nam-yong,Did Lee_Nam-yong won 5 gold medals? (True/False),True
field_hockey,Anne_Panter (1),Did Anne_Panter (1) won 3 bronze medals? (True/False),True
field_hockey,Udham_Singh_(field_hockey),Did Udham_Singh_(field_hockey) won 3 bronze medals? (True/False),False
field_hockey,Jacob_Whetton,Did Jacob_Whetton won 7 silver medals? (True/False),False
field_hockey,Pedro_Ibarra (1),Did Pedro_Ibarra (1) won 8 bronze medals? (True/False),False
field_hockey,David_Alegre (1),Did David_Alegre (1) won 3 silver medals? (True/False),True
field_hockey,Juan_Manuel_Vivaldi,Did Juan_Manuel_Vivaldi won 1 gold medals? (True/False),False
field_hockey,Noel_Barrionuevo (1),Did Noel_Barrionuevo (1) won 8 bronze medals? (True/False),False
field_hockey,Alex_Danson (1),Did Alex_Danson (1) won 7 bronze medals? (True/False),True
field_hockey,Rosario_Luchetti (1),Did Rosario_Luchetti (1) won 3 bronze medals? (True/False),True
field_hockey,Tsoanelo_Pholo,Did Tsoanelo_Pholo won 1 silver medals? (True/False),True
field_hockey,Ronald_Brouwer,Did Ronald_Brouwer won 4 bronze medals? (True/False),False
field_hockey,Kieran_Govers (1),Did Kieran_Govers (1) won 1 gold medals? (True/False),False
field_hockey,Sergi_Enrique,Did Sergi_Enrique won 4 gold medals? (True/False),False
field_hockey,Kieran_Govers,Did Kieran_Govers won 1 silver medals? (True/False),False
field_hockey,Prabhjot_Singh_(field_hockey),Did Prabhjot_Singh_(field_hockey) won 3 silver medals? (True/False),False
field_hockey,Shea_McAleese (1),Did Shea_McAleese (1) won 1 bronze medals? (True/False),True
field_hockey,Luciana_Aymar (1),Did Luciana_Aymar (1) won 5 gold medals? (True/False),False
field_hockey,Pedro_Ibarra,Did Pedro_Ibarra won 1 silver medals? (True/False),True
field_hockey,Kelsey_Smith (1),Did Kelsey_Smith (1) won 1 gold medals? (True/False),True
field_hockey,S._K._Uthappa,Did S._K._Uthappa won 1 gold medals? (True/False),False
field_hockey,Matthew_Swann,Did Matthew_Swann won 9 bronze medals? (True/False),False
field_hockey,Aran_Zalewski (1),Did Aran_Zalewski (1) won 1 silver medals? (True/False),True
field_hockey,Khadangbam_Kothajit_Singh (1),Did Khadangbam_Kothajit_Singh (1) won 3 silver medals? (True/False),False
field_hockey,Graham_Reid_(field_hockey) (1),Did Graham_Reid_(field_hockey) (1) won 4 gold medals? (True/False),True
field_hockey,Robert_van_der_Horst,Did Robert_van_der_Horst won 5 gold medals? (True/False),False
field_hockey,Santi_Freixa (1),Which year did Santi_Freixa (1) won most medals?,2005
field_hockey,Gulraiz_Akhtar,Which year did Gulraiz_Akhtar won most medals?,1968
field_hockey,Rachael_Lynch,Which year did Rachael_Lynch won most medals?,2014
field_hockey,Aran_Zalewski,Which year did Aran_Zalewski won most medals?,2018
field_hockey,Ronald_Brouwer (1),Which year did Ronald_Brouwer (1) won most medals?,2004
field_hockey,Rashid_Mehmood (1),Which year did Rashid_Mehmood (1) won most medals?,2014
field_hockey,Andrew_Charter (1),Which year did Andrew_Charter (1) won most medals?,2014
field_hockey,David_Alegre (1),Which year did David_Alegre (1) won most medals?,2008
field_hockey,Aran_Zalewski (1),Which year did Aran_Zalewski (1) won most medals?,2018
field_hockey,Udham_Singh_(field_hockey) (1),Which year did Udham_Singh_(field_hockey) (1) won most medals?,1952
field_hockey,Ronald_Brouwer,Which year did Ronald_Brouwer won most medals?,2004
field_hockey,Luciana_Aymar (1),Which year did Luciana_Aymar (1) won most medals?,2004
field_hockey,Barry_Middleton,Which year did Barry_Middleton won most medals?,2018
field_hockey,Dhyan_Chand,Which year did Dhyan_Chand won most medals?,1928
field_hockey,Jaap_Stockmann (1),Which year did Jaap_Stockmann (1) won most medals?,2012
field_hockey,Jacob_Whetton,Which year did Jacob_Whetton won most medals?,2014
field_hockey,Sergi_Enrique (1),Which year did Sergi_Enrique (1) won most medals?,2008
field_hockey,Barry_Middleton (1),Which year did Barry_Middleton (1) won most medals?,2018
field_hockey,Khadangbam_Kothajit_Singh (1),Which year did Khadangbam_Kothajit_Singh (1) won most medals?,2014
field_hockey,Simon_Mantell (1),Which year did Simon_Mantell (1) won most medals?,2010
field_hockey,Mark_Pearson_(field_hockey) (1),Which year did Mark_Pearson_(field_hockey) (1) won most medals?,2011
field_hockey,Jang_Jong-hyun,Which year did Jang_Jong-hyun won most medals?,2014
field_hockey,Lee_Nam-yong (1),Which year did Lee_Nam-yong (1) won most medals?,2002
field_hockey,Rani_Rampal,Which year did Rani_Rampal won most medals?,2018
field_hockey,Udham_Singh_(field_hockey),Which year did Udham_Singh_(field_hockey) won most medals?,1952
field_hockey,Pedro_Ibarra (1),Which year did Pedro_Ibarra (1) won most medals?,2014
field_hockey,Santi_Freixa,Which year did Santi_Freixa won most medals?,2005
field_hockey,Noel_Barrionuevo,Which year did Noel_Barrionuevo won most medals?,2012
field_hockey,Rosario_Luchetti (1),Which year did Rosario_Luchetti (1) won most medals?,2012
field_hockey,Mohammed_Shahid (1),Which year did Mohammed_Shahid (1) won most medals?,1980
field_hockey,Santi_Freixa,Which years (in ascending) did Santi_Freixa won bronze and gold medals?,2005
field_hockey,Juan_Manuel_Vivaldi (1),Which years (in ascending) did Juan_Manuel_Vivaldi (1) won gold and silver medals?,2007
field_hockey,Rachael_Lynch (1),Which years (in ascending) did Rachael_Lynch (1) won silver and gold medals?,2014
field_hockey,Mariana_Rossi (1),Which years (in ascending) did Mariana_Rossi (1) won gold and bronze medals?,2008
field_hockey,Nadine_Ernsting-Krienke,Which years (in ascending) did Nadine_Ernsting-Krienke won silver and gold medals?,2004
field_hockey,Prabhjot_Singh_(field_hockey),Which years (in ascending) did Prabhjot_Singh_(field_hockey) won gold and bronze medals?,2007
field_hockey,Sohail_Abbas (1),Which years (in ascending) did Sohail_Abbas (1) won bronze and silver medals?,"1998,2003,2004"
field_hockey,Luciana_Aymar (1),Which years (in ascending) did Luciana_Aymar (1) won gold and silver medals?,"2002,2007,2012"
field_hockey,Khadangbam_Kothajit_Singh,Which years (in ascending) did Khadangbam_Kothajit_Singh won silver and gold medals?,"2014,2016"
